?_MCP (°),?_PIP (°),?_DIP (°)
-5.659,-5.965447488,-6.2547722
-5.66,-5.966490586,-6.255865992
-5.661,-5.967533735,-6.256959813
-5.662,-5.968576823,-6.258053595
-5.663,-5.969619964,-6.259147407
-5.664,-5.970663043,-6.260241181
-5.665,-5.971706175,-6.261334983
-5.666,-5.972749246,-6.262428748
-5.667,-5.973792369,-6.263522541
-5.668,-5.974835431,-6.264616296
-5.669,-5.975878546,-6.265710081
-5.67,-5.976921599,-6.266803827
-5.671,-5.977964705,-6.267897602
-5.672,-5.97900775,-6.268991339
-5.673,-5.980050846,-6.270085105
-5.674,-5.981093883,-6.271178833
-5.675,-5.982136971,-6.27227259
-5.676,-5.983179998,-6.273366308
-5.677,-5.984223078,-6.274460056
-5.678,-5.985266096,-6.275553765
-5.679,-5.986309167,-6.276647504
-5.68,-5.987352177,-6.277741204
-5.681,-5.988395239,-6.278834934
-5.682,-5.98943824,-6.279928625
-5.683,-5.990481293,-6.281022346
-5.684,-5.991524286,-6.282116027
-5.685,-5.99256733,-6.283209739
-5.686,-5.993610314,-6.284303411
-5.687,-5.99465335,-6.285397114
-5.688,-5.995696325,-6.286490777
-5.689,-5.996739352,-6.28758447
-5.69,-5.997782318,-6.288678125
-5.691,-5.998825336,-6.289771809
-5.692,-5.999868294,-6.290865454
-5.693,-6.000911304,-6.291959128
-5.694,-6.001954252,-6.293052765
-5.695,-6.002997253,-6.29414643
-5.696,-6.004040193,-6.295240057
-5.697,-6.005083185,-6.296333713
-5.698,-6.006126117,-6.297427331
-5.699,-6.0071691,-6.298520979
-5.7,-6.008212023,-6.299614587
-5.701,-6.009254997,-6.300708225
-5.702,-6.010297911,-6.301801825
-5.703,-6.011340877,-6.302895454
-5.704,-6.012383782,-6.303989044
-5.705,-6.01342674,-6.305082664
-5.706,-6.014469636,-6.306176245
-5.707,-6.015512584,-6.307269855
-5.708,-6.016555472,-6.308363427
-5.709,-6.017598412,-6.309457029
-5.71,-6.018641291,-6.310550592
-5.711,-6.019684222,-6.311644184
-5.712,-6.020727092,-6.312737738
-5.713,-6.021770014,-6.313831321
-5.714,-6.022812876,-6.314924865
-5.715,-6.023855789,-6.316018439
-5.716,-6.024898642,-6.317111974
-5.717,-6.025941547,-6.318205539
-5.718,-6.02698439,-6.319299065
-5.719,-6.028027286,-6.320392621
-5.72,-6.029070122,-6.321486138
-5.721,-6.030113009,-6.322579684
-5.722,-6.031155835,-6.323673192
-5.723,-6.032198714,-6.324766729
-5.724,-6.033241532,-6.325860228
-5.725,-6.034284401,-6.326953756
-5.726,-6.03532721,-6.328047246
-5.727,-6.036370071,-6.329140765
-5.728,-6.037412872,-6.330234245
-5.729,-6.038455724,-6.331327755
-5.73,-6.039498515,-6.332421226
-5.731,-6.040541359,-6.333514726
-5.732,-6.041584142,-6.334608188
-5.733,-6.042626976,-6.33570168
-5.734,-6.04366975,-6.336795132
-5.735,-6.044712576,-6.337888615
-5.736,-6.045755342,-6.338982058
-5.737,-6.046798159,-6.340075531
-5.738,-6.047840915,-6.341168966
-5.739,-6.048883724,-6.34226243
-5.74,-6.049926472,-6.343355855
-5.741,-6.050969271,-6.344449309
-5.742,-6.05201201,-6.345542725
-5.743,-6.053054801,-6.346636171
-5.744,-6.054097531,-6.347729578
-5.745,-6.055140314,-6.348823014
-5.746,-6.056183035,-6.349916412
-5.747,-6.057225809,-6.351009839
-5.748,-6.058268521,-6.352103227
-5.749,-6.059311286,-6.353196645
-5.75,-6.06035399,-6.354290025
-5.751,-6.061396746,-6.355383434
-5.752,-6.062439441,-6.356476804
-5.753,-6.063482188,-6.357570203
-5.754,-6.064524875,-6.358663564
-5.755,-6.065567613,-6.359756955
-5.756,-6.066610291,-6.360850306
-5.757,-6.06765302,-6.361943688
-5.758,-6.068695689,-6.36303703
-5.759,-6.06973841,-6.364130402
-5.76,-6.07078107,-6.365223735
-5.761,-6.071823782,-6.366317098
-5.762,-6.072866434,-6.367410422
-5.763,-6.073909137,-6.368503776
-5.764,-6.07495178,-6.369597091
-5.765,-6.075994474,-6.370690436
-5.766,-6.077037108,-6.371783741
-5.767,-6.078079794,-6.372877077
-5.768,-6.079122419,-6.373970373
-5.769,-6.080165096,-6.375063699
-5.77,-6.081207712,-6.376156987
-5.771,-6.082250381,-6.377250304
-5.772,-6.083292988,-6.378343582
-5.773,-6.084335648,-6.379436889
-5.774,-6.085378247,-6.380530158
-5.775,-6.086420897,-6.381623457
-5.776,-6.087463487,-6.382716717
-5.777,-6.088506129,-6.383810006
-5.778,-6.08954871,-6.384903257
-5.779,-6.090591344,-6.385996537
-5.78,-6.091633916,-6.387089778
-5.781,-6.092676541,-6.388183049
-5.782,-6.093719104,-6.389276281
-5.783,-6.09476172,-6.390369543
-5.784,-6.095804275,-6.391462766
-5.785,-6.096846882,-6.392556018
-5.786,-6.097889428,-6.393649232
-5.787,-6.098932026,-6.394742475
-5.788,-6.099974563,-6.39583568
-5.789,-6.101017153,-6.396928914
-5.79,-6.102059681,-6.398022109
-5.791,-6.103102262,-6.399115334
-5.792,-6.104144781,-6.40020852
-5.793,-6.105187353,-6.401301736
-5.794,-6.106229864,-6.402394913
-5.795,-6.107272427,-6.40348812
-5.796,-6.108314929,-6.404581287
-5.797,-6.109357484,-6.405674485
-5.798,-6.110399977,-6.406767643
-5.799,-6.111442522,-6.407860831
-5.8,-6.112485007,-6.40895398
-5.801,-6.113527544,-6.410047159
-5.802,-6.114570019,-6.411140299
-5.803,-6.115612547,-6.412233469
-5.804,-6.116655014,-6.4133266
-5.805,-6.117697533,-6.41441976
-5.806,-6.118739992,-6.415512882
-5.807,-6.119782502,-6.416606033
-5.808,-6.120824951,-6.417699146
-5.809,-6.121867453,-6.418792288
-5.81,-6.122909894,-6.419885391
-5.811,-6.123952386,-6.420978524
-5.812,-6.124994818,-6.422071618
-5.813,-6.126037302,-6.423164741
-5.814,-6.127079725,-6.424257826
-5.815,-6.1281222,-6.425350941
-5.816,-6.129164615,-6.426444016
-5.817,-6.130207081,-6.427537121
-5.818,-6.131249487,-6.428630188
-5.819,-6.132291944,-6.429723284
-5.82,-6.133334341,-6.430816341
-5.821,-6.13437679,-6.431909427
-5.822,-6.135419178,-6.433002475
-5.823,-6.136461618,-6.434095553
-5.824,-6.137503997,-6.435188591
-5.825,-6.138546428,-6.43628166
-5.826,-6.139588798,-6.437374689
-5.827,-6.140631221,-6.438467748
-5.828,-6.141673582,-6.439560768
-5.829,-6.142715996,-6.440653818
-5.83,-6.143758348,-6.441746829
-5.831,-6.144800753,-6.44283987
-5.832,-6.145843097,-6.443932872
-5.833,-6.146885493,-6.445025903
-5.834,-6.147927828,-6.446118896
-5.835,-6.148970215,-6.447211918
-5.836,-6.150012542,-6.448304901
-5.837,-6.15105492,-6.449397914
-5.838,-6.152097238,-6.450490888
-5.839,-6.153139607,-6.451583892
-5.84,-6.154181916,-6.452676857
-5.841,-6.155224277,-6.453769851
-5.842,-6.156266577,-6.454862807
-5.843,-6.157308929,-6.455955792
-5.844,-6.15835122,-6.457048738
-5.845,-6.159393563,-6.458141714
-5.846,-6.160435845,-6.459234651
-5.847,-6.161478179,-6.460327618
-5.848,-6.162520453,-6.461420546
-5.849,-6.163562779,-6.462513504
-5.85,-6.164605043,-6.463606422
-5.851,-6.16564736,-6.46469937
-5.852,-6.166689616,-6.46579228
-5.853,-6.167731924,-6.466885219
-5.854,-6.168774171,-6.467978119
-5.855,-6.16981647,-6.469071049
-5.856,-6.170858708,-6.47016394
-5.857,-6.171900998,-6.471256861
-5.858,-6.172943228,-6.472349742
-5.859,-6.173985509,-6.473442654
-5.86,-6.17502773,-6.474535526
-5.861,-6.176070003,-6.475628428
-5.862,-6.177112215,-6.476721291
-5.863,-6.178154478,-6.477814184
-5.864,-6.179196681,-6.478907038
-5.865,-6.180238936,-6.479999922
-5.866,-6.181281131,-6.481092767
-5.867,-6.182323377,-6.482185641
-5.868,-6.183365562,-6.483278476
-5.869,-6.1844078,-6.484371342
-5.87,-6.185449976,-6.485464168
-5.871,-6.186492205,-6.486557024
-5.872,-6.187534373,-6.487649841
-5.873,-6.188576592,-6.488742687
-5.874,-6.189618751,-6.489835495
-5.875,-6.190660962,-6.490928332
-5.876,-6.191703112,-6.492021131
-5.877,-6.192745314,-6.493113959
-5.878,-6.193787456,-6.494206748
-5.879,-6.194829649,-6.495299567
-5.88,-6.195871781,-6.496392347
-5.881,-6.196913966,-6.497485157
-5.882,-6.19795609,-6.498577928
-5.883,-6.198998265,-6.499670728
-5.884,-6.20004038,-6.500763489
-5.885,-6.201082547,-6.50185628
-5.886,-6.202124653,-6.502949033
-5.887,-6.203166811,-6.504041815
-5.888,-6.204208908,-6.505134558
-5.889,-6.205251057,-6.50622733
-5.89,-6.206293145,-6.507320064
-5.891,-6.207335286,-6.508412827
-5.892,-6.208377365,-6.509505552
-5.893,-6.209419497,-6.510598306
-5.894,-6.210461567,-6.511691021
-5.895,-6.21150369,-6.512783766
-5.896,-6.212545752,-6.513876472
-5.897,-6.213587866,-6.514969207
-5.898,-6.214629919,-6.516061904
-5.899,-6.215672024,-6.51715463
-5.9,-6.216714068,-6.518247318
-5.901,-6.217756164,-6.519340035
-5.902,-6.218798199,-6.520432713
-5.903,-6.219840287,-6.521525421
-5.904,-6.220882313,-6.52261809
-5.905,-6.221924392,-6.523710788
-5.906,-6.222966409,-6.524803448
-5.907,-6.224008479,-6.525896137
-5.908,-6.225050488,-6.526988787
-5.909,-6.226092549,-6.528081467
-5.91,-6.227134549,-6.529174109
-5.911,-6.228176601,-6.530266779
-5.912,-6.229218592,-6.531359411
-5.913,-6.230260635,-6.532452073
-5.914,-6.231302617,-6.533544695
-5.915,-6.232344652,-6.534637347
-5.916,-6.233386625,-6.535729961
-5.917,-6.234428651,-6.536822603
-5.918,-6.235470615,-6.537915207
-5.919,-6.236512632,-6.539007841
-5.92,-6.237554588,-6.540100436
-5.921,-6.238596596,-6.54119306
-5.922,-6.239638543,-6.542285646
-5.923,-6.240680541,-6.543378261
-5.924,-6.24172248,-6.544470837
-5.925,-6.24276447,-6.545563443
-5.926,-6.243806399,-6.54665601
-5.927,-6.24484838,-6.547748606
-5.928,-6.245890301,-6.548841164
-5.929,-6.246932273,-6.549933751
-5.93,-6.247974185,-6.5510263
-5.931,-6.249016148,-6.552118878
-5.932,-6.250058051,-6.553211417
-5.933,-6.251100006,-6.554303985
-5.934,-6.252141899,-6.555396515
-5.935,-6.253183845,-6.556489075
-5.936,-6.25422573,-6.557581595
-5.937,-6.255267667,-6.558674145
-5.938,-6.256309543,-6.559766657
-5.939,-6.257351472,-6.560859197
-5.94,-6.258393339,-6.561951699
-5.941,-6.259435258,-6.563044231
-5.942,-6.260477117,-6.564136724
-5.943,-6.261519027,-6.565229246
-5.944,-6.262560877,-6.566321729
-5.945,-6.263602778,-6.567414242
-5.946,-6.264644619,-6.568506716
-5.947,-6.265686512,-6.56959922
-5.948,-6.266728344,-6.570691685
-5.949,-6.267770228,-6.571784179
-5.95,-6.268812051,-6.572876635
-5.951,-6.269853926,-6.57396912
-5.952,-6.27089574,-6.575061566
-5.953,-6.271937606,-6.576154042
-5.954,-6.272979411,-6.577246479
-5.955,-6.274021269,-6.578338946
-5.956,-6.275063065,-6.579431373
-5.957,-6.276104913,-6.580523831
-5.958,-6.277146701,-6.581616249
-5.959,-6.278188541,-6.582708697
-5.96,-6.279230319,-6.583801106
-5.961,-6.28027215,-6.584893545
-5.962,-6.28131392,-6.585985945
-5.963,-6.282355742,-6.587078374
-5.964,-6.283397503,-6.588170765
-5.965,-6.284439316,-6.589263185
-5.966,-6.285481068,-6.590355566
-5.967,-6.286522872,-6.591447977
-5.968,-6.287564615,-6.592540349
-5.969,-6.288606411,-6.59363275
-5.97,-6.289648145,-6.594725113
-5.971,-6.290689931,-6.595817505
-5.972,-6.291731657,-6.596909858
-5.973,-6.292773434,-6.598002241
-5.974,-6.293815151,-6.599094585
-5.975,-6.29485692,-6.600186959
-5.976,-6.295898627,-6.601279294
-5.977,-6.296940387,-6.602371658
-5.978,-6.297982086,-6.603463983
-5.979,-6.299023837,-6.604556338
-5.98,-6.300065527,-6.605648654
-5.981,-6.301107269,-6.606741
-5.982,-6.30214895,-6.607833307
-5.983,-6.303190684,-6.608925643
-5.984,-6.304232356,-6.610017941
-5.985,-6.30527408,-6.611110268
-5.986,-6.306315744,-6.612202556
-5.987,-6.307357459,-6.613294874
-5.988,-6.308399113,-6.614387153
-5.989,-6.30944082,-6.615479461
-5.99,-6.310482466,-6.616571731
-5.991,-6.311524163,-6.61766403
-5.992,-6.3125658,-6.61875629
-5.993,-6.313607489,-6.61984858
-5.994,-6.314649117,-6.620940831
-5.995,-6.315690797,-6.622033112
-5.996,-6.316732416,-6.623125353
-5.997,-6.317774087,-6.624217624
-5.998,-6.318815697,-6.625309857
-5.999,-6.319857359,-6.626402119
-6,-6.32089896,-6.627494342
-6.001,-6.321940614,-6.628586594
-6.002,-6.322982206,-6.629678808
-6.003,-6.32402385,-6.630771051
-6.004,-6.325065434,-6.631863256
-6.005,-6.326107069,-6.63295549
-6.006,-6.327148644,-6.634047685
-6.007,-6.328190271,-6.635139909
-6.008,-6.329231836,-6.636232095
-6.009,-6.330273454,-6.637324311
-6.01,-6.331315011,-6.638416487
-6.011,-6.33235662,-6.639508693
-6.012,-6.333398168,-6.64060086
-6.013,-6.334439768,-6.641693057
-6.014,-6.335481307,-6.642785215
-6.015,-6.336522898,-6.643877402
-6.016,-6.337564428,-6.644969551
-6.017,-6.33860601,-6.646061729
-6.018,-6.339647531,-6.647153868
-6.019,-6.340689105,-6.648246037
-6.02,-6.341730617,-6.649338166
-6.021,-6.342772181,-6.650430326
-6.022,-6.343813685,-6.651522446
-6.023,-6.34485524,-6.652614596
-6.024,-6.345896735,-6.653706708
-6.025,-6.346938282,-6.654798848
-6.026,-6.347979767,-6.65589095
-6.027,-6.349021305,-6.656983082
-6.028,-6.350062782,-6.658075174
-6.029,-6.351104311,-6.659167296
-6.03,-6.352145779,-6.660259379
-6.031,-6.353187299,-6.661351492
-6.032,-6.354228758,-6.662443566
-6.033,-6.355270269,-6.66353567
-6.034,-6.356311719,-6.664627734
-6.035,-6.357353221,-6.665719828
-6.036,-6.358394662,-6.666811883
-6.037,-6.359436155,-6.667903968
-6.038,-6.360477588,-6.668996014
-6.039,-6.361519072,-6.67008809
-6.04,-6.362560495,-6.671180126
-6.041,-6.363601971,-6.672272192
-6.042,-6.364643385,-6.673364219
-6.043,-6.365684852,-6.674456276
-6.044,-6.366726257,-6.675548294
-6.045,-6.367767715,-6.676640342
-6.046,-6.368809112,-6.67773235
-6.047,-6.36985056,-6.678824388
-6.048,-6.370891948,-6.679916387
-6.049,-6.371933388,-6.681008416
-6.05,-6.372974767,-6.682100406
-6.051,-6.374016198,-6.683192425
-6.052,-6.375057568,-6.684284406
-6.053,-6.37609899,-6.685376416
-6.054,-6.377140351,-6.686468387
-6.055,-6.378181764,-6.687560388
-6.056,-6.379223116,-6.68865235
-6.057,-6.38026452,-6.689744341
-6.058,-6.381305863,-6.690836294
-6.059,-6.382347259,-6.691928276
-6.06,-6.383388593,-6.693020219
-6.061,-6.384429979,-6.694112192
-6.062,-6.385471305,-6.695204125
-6.063,-6.386512682,-6.696296089
-6.064,-6.387553999,-6.697388013
-6.065,-6.388595367,-6.698479967
-6.066,-6.389636675,-6.699571882
-6.067,-6.390678034,-6.700663827
-6.068,-6.391719333,-6.701755733
-6.069,-6.392760684,-6.702847668
-6.07,-6.393801974,-6.703939565
-6.071,-6.394843315,-6.705031491
-6.072,-6.395884596,-6.706123378
-6.073,-6.396925929,-6.707215294
-6.074,-6.397967201,-6.708307172
-6.075,-6.399008525,-6.709399079
-6.076,-6.400049788,-6.710490948
-6.077,-6.401091103,-6.711582846
-6.078,-6.402132357,-6.712674705
-6.079,-6.403173663,-6.713766593
-6.08,-6.404214908,-6.714858443
-6.081,-6.405256206,-6.715950322
-6.082,-6.406297442,-6.717042162
-6.083,-6.40733873,-6.718134032
-6.084,-6.408379957,-6.719225863
-6.085,-6.409421237,-6.720317724
-6.086,-6.410462455,-6.721409545
-6.087,-6.411503726,-6.722501396
-6.088,-6.412544935,-6.723593209
-6.089,-6.413586196,-6.72468505
-6.09,-6.414627397,-6.725776853
-6.091,-6.41566865,-6.726868686
-6.092,-6.416709841,-6.727960479
-6.093,-6.417751085,-6.729052302
-6.094,-6.418792268,-6.730144086
-6.095,-6.419833502,-6.7312359
-6.096,-6.420874676,-6.732327675
-6.097,-6.421915902,-6.733419479
-6.098,-6.422957067,-6.734511245
-6.099,-6.423998283,-6.73560304
-6.1,-6.425039439,-6.736694796
-6.101,-6.426080647,-6.737786581
-6.102,-6.427121794,-6.738878328
-6.103,-6.428162993,-6.739970104
-6.104,-6.429204131,-6.741061842
-6.105,-6.430245321,-6.742153608
-6.106,-6.43128645,-6.743245336
-6.107,-6.432327632,-6.744337094
-6.108,-6.433368752,-6.745428813
-6.109,-6.434409924,-6.746520561
-6.11,-6.435451035,-6.74761227
-6.111,-6.436492198,-6.748704009
-6.112,-6.437533301,-6.749795708
-6.113,-6.438574455,-6.750887438
-6.114,-6.439615548,-6.751979128
-6.115,-6.440656694,-6.753070848
-6.116,-6.441697778,-6.75416253
-6.117,-6.442738915,-6.75525424
-6.118,-6.44377999,-6.756345912
-6.119,-6.444821117,-6.757437613
-6.12,-6.445862184,-6.758529276
-6.121,-6.446903303,-6.759620967
-6.122,-6.44794436,-6.76071262
-6.123,-6.44898547,-6.761804303
-6.124,-6.450026518,-6.762895947
-6.125,-6.451067619,-6.76398762
-6.126,-6.452108659,-6.765079254
-6.127,-6.453149751,-6.766170918
-6.128,-6.454190781,-6.767262543
-6.129,-6.455231864,-6.768354197
-6.13,-6.456272886,-6.769445812
-6.131,-6.45731396,-6.770537457
-6.132,-6.458354973,-6.771629063
-6.133,-6.459396037,-6.772720699
-6.134,-6.460437041,-6.773812296
-6.135,-6.461478097,-6.774903922
-6.136,-6.462519092,-6.775995509
-6.137,-6.463560139,-6.777087126
-6.138,-6.464601125,-6.778178704
-6.139,-6.465642163,-6.779270312
-6.14,-6.46668314,-6.78036188
-6.141,-6.46772417,-6.781453478
-6.142,-6.468765138,-6.782545037
-6.143,-6.469806158,-6.783636626
-6.144,-6.470847117,-6.784728176
-6.145,-6.471888128,-6.785819755
-6.146,-6.472929078,-6.786911296
-6.147,-6.473970081,-6.788002866
-6.148,-6.475011022,-6.789094397
-6.149,-6.476052015,-6.790185957
-6.15,-6.477092947,-6.791277479
-6.151,-6.478133932,-6.79236903
-6.152,-6.479174855,-6.793460542
-6.153,-6.48021583,-6.794552084
-6.154,-6.481256745,-6.795643587
-6.155,-6.482297711,-6.796735119
-6.156,-6.483338617,-6.797826613
-6.157,-6.484379574,-6.798918135
-6.158,-6.485420471,-6.80000962
-6.159,-6.486461419,-6.801101133
-6.16,-6.487502307,-6.802192608
-6.161,-6.488543246,-6.803284112
-6.162,-6.489584125,-6.804375577
-6.163,-6.490625055,-6.805467072
-6.164,-6.491665925,-6.806558528
-6.165,-6.492706846,-6.807650013
-6.166,-6.493747707,-6.80874146
-6.167,-6.49478862,-6.809832936
-6.168,-6.495829471,-6.810924373
-6.169,-6.496870375,-6.812015839
-6.17,-6.497911218,-6.813107267
-6.171,-6.498952112,-6.814198724
-6.172,-6.499992946,-6.815290142
-6.173,-6.501033832,-6.81638159
-6.174,-6.502074657,-6.817472999
-6.175,-6.503115534,-6.818564437
-6.176,-6.504156349,-6.819655837
-6.177,-6.505197217,-6.820747266
-6.178,-6.506238024,-6.821838656
-6.179,-6.507278883,-6.822930075
-6.18,-6.508319681,-6.824021456
-6.181,-6.509360531,-6.825112866
-6.182,-6.510401319,-6.826204238
-6.183,-6.51144216,-6.827295638
-6.184,-6.51248294,-6.828387
-6.185,-6.513523772,-6.829478391
-6.186,-6.514564543,-6.830569744
-6.187,-6.515605366,-6.831661126
-6.188,-6.516646128,-6.832752469
-6.189,-6.517686942,-6.833843841
-6.19,-6.518727695,-6.834935175
-6.191,-6.5197685,-6.836026538
-6.192,-6.520809244,-6.837117862
-6.193,-6.52185004,-6.838209216
-6.194,-6.522890775,-6.839300531
-6.195,-6.523931562,-6.840391875
-6.196,-6.524972288,-6.84148318
-6.197,-6.526013066,-6.842574515
-6.198,-6.527053783,-6.843665811
-6.199,-6.528094552,-6.844757137
-6.2,-6.529135261,-6.845848423
-6.201,-6.530176021,-6.846939739
-6.202,-6.53121672,-6.848031016
-6.203,-6.532257471,-6.849122323
-6.204,-6.533298161,-6.850213591
-6.205,-6.534338903,-6.851304888
-6.206,-6.535379584,-6.852396146
-6.207,-6.536420318,-6.853487434
-6.208,-6.53746099,-6.854578683
-6.209,-6.538501714,-6.855669961
-6.21,-6.539542377,-6.856761201
-6.211,-6.540583092,-6.85785247
-6.212,-6.541623747,-6.8589437
-6.213,-6.542664453,-6.860034959
-6.214,-6.543705098,-6.86112618
-6.215,-6.544745795,-6.86221743
-6.216,-6.545786431,-6.863308641
-6.217,-6.54682712,-6.864399882
-6.218,-6.547867747,-6.865491084
-6.219,-6.548908426,-6.866582315
-6.22,-6.549949044,-6.867673507
-6.221,-6.550989715,-6.868764729
-6.222,-6.552030324,-6.869855912
-6.223,-6.553070985,-6.870947124
-6.224,-6.554111585,-6.872038298
-6.225,-6.555152238,-6.873129501
-6.226,-6.556192829,-6.874220665
-6.227,-6.557233472,-6.875311858
-6.228,-6.558274055,-6.876403013
-6.229,-6.559314689,-6.877494197
-6.23,-6.560355262,-6.878585342
-6.231,-6.561395887,-6.879676517
-6.232,-6.562436452,-6.880767653
-6.233,-6.563477068,-6.881858818
-6.234,-6.564517623,-6.882949944
-6.235,-6.565558231,-6.8840411
-6.236,-6.566598777,-6.885132217
-6.237,-6.567639375,-6.886223363
-6.238,-6.568679913,-6.887314471
-6.239,-6.569720502,-6.888405608
-6.24,-6.57076103,-6.889496706
-6.241,-6.57180161,-6.890587833
-6.242,-6.57284213,-6.891678922
-6.243,-6.573882701,-6.89277004
-6.244,-6.574923211,-6.893861119
-6.245,-6.575963774,-6.894952227
-6.246,-6.577004275,-6.896043297
-6.247,-6.578044828,-6.897134396
-6.248,-6.579085321,-6.898225457
-6.249,-6.580125865,-6.899316546
-6.25,-6.581166348,-6.900407597
-6.251,-6.582206883,-6.901498677
-6.252,-6.583247358,-6.902589719
-6.253,-6.584287884,-6.90368079
-6.254,-6.585328349,-6.904771822
-6.255,-6.586368867,-6.905862883
-6.256,-6.587409323,-6.906953906
-6.257,-6.588449831,-6.908044958
-6.258,-6.589490278,-6.909135971
-6.259,-6.590530778,-6.910227013
-6.26,-6.591571216,-6.911318017
-6.261,-6.592611706,-6.91240905
-6.262,-6.593652136,-6.913500044
-6.263,-6.594692617,-6.914591068
-6.264,-6.595733037,-6.915682052
-6.265,-6.596773509,-6.916773066
-6.266,-6.59781392,-6.917864042
-6.267,-6.598854384,-6.918955046
-6.268,-6.599894786,-6.920046012
-6.269,-6.60093524,-6.921137007
-6.27,-6.601975633,-6.922227964
-6.271,-6.603016078,-6.92331895
-6.272,-6.604056463,-6.924409897
-6.273,-6.605096899,-6.925500873
-6.274,-6.606137274,-6.92659181
-6.275,-6.607177701,-6.927682777
-6.276,-6.608218067,-6.928773705
-6.277,-6.609258485,-6.929864663
-6.278,-6.610298843,-6.930955581
-6.279,-6.611339252,-6.932046529
-6.28,-6.6123796,-6.933137438
-6.281,-6.61342,-6.934228377
-6.282,-6.614460339,-6.935319277
-6.283,-6.61550073,-6.936410206
-6.284,-6.61654106,-6.937501096
-6.285,-6.617581442,-6.938592015
-6.286,-6.618621763,-6.939682896
-6.287,-6.619662136,-6.940773806
-6.288,-6.620702449,-6.941864678
-6.289,-6.621742813,-6.942955578
-6.29,-6.622783116,-6.94404644
-6.291,-6.623823471,-6.945137331
-6.292,-6.624863765,-6.946228184
-6.293,-6.62590411,-6.947319065
-6.294,-6.626944395,-6.948409908
-6.295,-6.627984732,-6.949500781
-6.296,-6.629025008,-6.950591614
-6.297,-6.630065336,-6.951682477
-6.298,-6.631105603,-6.952773301
-6.299,-6.632145922,-6.953864154
-6.3,-6.63318618,-6.954954969
-6.301,-6.63422649,-6.956045813
-6.302,-6.635266739,-6.957136618
